place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJ-VedbgC1j4AR4gFRPIIY47o,Gowri's Kitchen,CLOSED_TEMPORARILY,"21135 Hazelbrook Dr, Cupertino, CA 95014, USA",37.3284556,-122.044108,"indian_restaurant,restaurant,point_of_interest,food,establishment",5,8,restaurant,,
ChIJ-wPDZIQVjoARRZ1O5lk_sa8,Reef Dog Deli,CLOSED_TEMPORARILY,"311 Capitola Ave, Capitola, CA 95010, USA",36.9733229,-121.95265339999999,"deli,sandwich_shop,catering_service,food_delivery,grocery_store,market,food_store,restaurant,food,point_of_interest,wholesaler,store,establishment",4.8,97,"grocery_store,restaurant",,
ChIJ08hmxzLLj4ARroXve7kDePQ,Vegan Bowls For All,CLOSED_TEMPORARILY,"3055 Olin Ave, San Jose, CA 95128, USA",37.320938999999996,-121.94932399999999,"vegan_restaurant,vegetarian_restaurant,restaurant,point_of_interest,food,establishment",,,restaurant,,
ChIJ0Ve8Z6Y1joARGTSpxuy03SQ,ZENSHI Handcrafted Sushi,CLOSED_TEMPORARILY,"1305 Winchester Blvd, San Jose, CA 95117, USA",37.30112880000001,-121.9503775,"restaurant,meal_takeaway,food,point_of_interest,establishment",,,"restaurant,meal_takeaway",,
ChIJ0YN70YI1joAROIUEIc-KQS8,Masala Valley,CLOSED_TEMPORARILY,"1505 S Winchester Blvd # 1, San Jose, CA 95128, USA",37.296599199999996,-121.95046620000001,"meal_takeaway,catering_service,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",5,4,"meal_takeaway,meal_delivery,restaurant",,
ChIJ0xvVVQDjkYARc3pTq0Z7hVc,O-TOWN BBQ & GRILL,CLOSED_TEMPORARILY,"2695 Hecker Pass Hwy, Gilroy, CA 95020, USA",37.013791399999995,-121.61980129999999,"barbecue_restaurant,restaurant,food,point_of_interest,establishment",5,7,restaurant,,
ChIJ3-JTOHwVjoARDD54KAr-COM,Adorable French Bakery - Bistro at VinoCruz,CLOSED_TEMPORARILY,"4901 Soquel Dr, Soquel, CA 95073, USA",36.988989,-121.95426499999999,"liquor_store,wine_bar,bakery,food_store,bar,restaurant,food,point_of_interest,store,establishment",4.4,173,"liquor_store,bakery,bar,restaurant",,
ChIJ3fNb8SYujoARoszSpJw-Zpg,Cake Passion by Kanica,CLOSED_TEMPORARILY,"6260 Ceanothus Ln, San Jose, CA 95119, USA",37.240466,-121.79600599999999,"dessert_shop,confectionery,cafe,bakery,food_store,food,point_of_interest,wholesaler,store,establishment",4.8,4,"cafe,bakery",,
ChIJ41ERJqUvjoAR1hwDca5jWx0,Starbucks,CLOSED_TEMPORARILY,"7026 Santa Teresa Blvd, San Jose, CA 95139, USA",37.226729999999996,-121.77565000000001,"coffee_shop,internet_cafe,cafe,food_store,breakfast_restaurant,restaurant,food,point_of_interest,store,establishment",4.1,283,"coffee_shop,cafe,restaurant",,
ChIJ48rjZG-0j4ARbRzmVl9hJtA,Pita & Salt,CLOSED_TEMPORARILY,"2200 Curtner Ave, Campbell, CA 95008, USA",37.2715417,-121.938914,"catering_service,middle_eastern_restaurant,food_delivery,restaurant,food,point_of_interest,establishment",4.3,24,restaurant,,
