place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJzbwzUHMpRI4RQw2UOS5SYJI,El Chapulín,CLOSED_TEMPORARILY,"Sabaneta, Antioquia, Colombia",6.150692599999999,-75.62106589999999,"restaurant,mexican_restaurant,meal_takeaway,food,point_of_interest,establishment",5,46,"restaurant,meal_takeaway",,
ChIJzyRrEcGBRo4RF4g3mOVCizw,Arroz chino mimilan,CLOSED_TEMPORARILY,"Cl. 54A Sur #54e-03, Monte Alto, Medellín, San Antonio de Prado, Medellín, Antioquia, Colombia",6.1759148999999995,-75.6359473,"meal_takeaway,restaurant,point_of_interest,food,establishment",1,1,"meal_takeaway,restaurant",,
ChIJ1w4dkekpRI4R4mNmQUpSRlk,Faura,CLOSED_TEMPORARILY,"Av. 80 #15-187, Medellín, Belén, Medellín, Antioquia, Colombia",6.224812399999999,-75.5996286,"vegetarian_restaurant,bakery,food_store,restaurant,point_of_interest,store,food,establishment",4.8,66,"bakery,restaurant",,
ChIJ1yVr0KSDRo4RSO7f_kz7zds,Victoria's Donuts,CLOSED_TEMPORARILY,"Cl. 53 #53 - 10, Fatima, Itagüi, Antioquia, Colombia",6.175241100000001,-75.6084121,"donut_shop,bakery,food_store,food,point_of_interest,store,establishment",5,2,bakery,,
ChIJ5Wb9N98pRI4RdxN2GZUncYo,Andy's Waffles,CLOSED_TEMPORARILY,"Edificio Nuevo Oriente, Cl. 49 #39-16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",6.244779299999999,-75.56013550000002,"brunch_restaurant,dessert_restaurant,bakery,wholesaler,food_store,restaurant,point_of_interest,store,food,establishment",5,5,"bakery,restaurant",,
ChIJ8Y9hJVCDRo4RGECtekrqRaA,Half Baked,CLOSED_TEMPORARILY,"Cl. 7 #35-44, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",6.2064357999999995,-75.5658747,"ice_cream_shop,coffee_shop,bakery,cafe,dessert_shop,confectionery,point_of_interest,food_store,food,store,establishment",4.1,23,"coffee_shop,bakery,cafe",,
ChIJEer8Pi6jRo4RL3xzyb75SY4,Tortas Asmary,CLOSED_TEMPORARILY,"Cra. 31 #43-71, El Carmen de Viboral, Antioquia, Colombia",6.0922493,-75.3383654,"bakery,food_store,food,point_of_interest,wholesaler,store,establishment",,,bakery,,
ChIJGU1GLjUpRI4R3twNQF226Bg,NANA CAKES Y PASTELES,CLOSED_TEMPORARILY,"Cra. 36 #40 AA SUR 13, Zona 6, Envigado, Antioquia, Colombia",6.1642703,-75.5853188,"bakery,wholesaler,point_of_interest,food_store,food,store,establishment",,,bakery,,
ChIJHT47CTEoRI4Ru0kvltVnZJg,Deli Repostería,CLOSED_TEMPORARILY,"Carrera 38 # 18 - 101, Mall Palmagrande, Local 0167, Asomadera, El Poblado, Medellín, Antioquia, Colombia",6.2204953,-75.56653949999999,"bakery,wholesaler,point_of_interest,food_store,food,store,establishment",4.8,5,bakery,,
ChIJIT7yxQQpRI4R-fL4ZlJwGP4,CUCAS Y COCADAS W,CLOSED_TEMPORARILY,"Cra. 24b #59B - 58, Medellín, Villa Hermosa, Medellín, Antioquia, Colombia",6.2521885,-75.54783189999999,"bakery,food_store,food,point_of_interest,store,establishment",4.9,24,bakery,,
ChIJIdAsCK0pRI4RoFf217hXXOs,Panaderia Aragonesa N*2,CLOSED_TEMPORARILY,"Cl. 32F #65 A - 28, Medellín, Belén, Medellín, Antioquia, Colombia",6.2390118999999995,-75.5836984,"bakery,fast_food_restaurant,restaurant,point_of_interest,food_store,food,store,establishment",4,1,"bakery,restaurant",,
ChIJNZd29V0pRI4RnqIJ1_hMhwY,Mali Pan Pasteles,CLOSED_TEMPORARILY,"cra 80, Cl. 29, Medellín, Belén, Medellín, Antioquia, Colombia",6.2301078,-75.6021909,"bakery,dessert_shop,confectionery,point_of_interest,food_store,food,store,establishment",,,bakery,,
ChIJPVKdsYQpRI4RFcOH08mzeP4,Pan Dorado,CLOSED_TEMPORARILY,"Cl. 35, Santa Teresita, Medellín, La América, Medellín, Antioquia, Colombia",6.24363,-75.60979110000001,"bakery,point_of_interest,food_store,food,store,establishment",4.4,198,bakery,,
